LAMMPS data file via write_data, version 29 Aug 2024, timestep = 260000, units = lj

5324 atoms
1 atom types

0 19.258567855541784 xlo xhi
0 19.258567855541784 ylo yhi
0 19.258567855541784 zlo zhi
-0.013244138705989172 0 0 xy xz yz

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

46 1 1.396028075325927 0.17042844469326174 1.0826634433531874 0 0 0
5 1 1.104196367171409 1.3392883707676484 1.107879271250015 0 0 0
5287 1 2.0437960584716803 1.0761486403853868 1.439289658911851 0 1 1
534 1 1.8392729364013962 0.8999339590157256 0.43115081363490504 0 0 0
881 1 2.680500775418579 0.32972677885197016 0.9248729104952876 0 1 0
401 1 3.7763203502360447 0.6659476251775363 0.21784411660426042 0 1 0
486 1 3.518186953030008 1.0424046525366188 1.2388608847887723 0 0 0
4847 1 3.0105338466664175 1.477033109709661 0.43241698564358194 0 0 1
543 1 4.549575446051201 0.7255375172876236 1.0507931738298493 0 0 0
899 1 5.417759886803801 1.0493774673871479 1.0102477211146692 0 1 0
68 1 6.534573060886914 1.2296785212790644 0.8284549417026471 0 0 0
64 1 7.343408593327125 0.09062938510292436 0.9093549960736351 0 0 0
1420 1 5.960525680442425 0.8722196222943249 0.03262819599957467 0 1 0
5246 1 6.211359156473164 0.07602000327265537 0.6261630832943993 0 1 1
5300 1 8.88510511492215 1.0313793824203492 0.24212556503477659 0 1 1
55 1 9.353343516193453 0.4649587738080519 1.4540168969751304 0 0 0
4949 1 9.651723854159313 0.21243579405107824 0.39089626867762 0 0 1
4945 1 10.118561471470912 1.0636335620423565 0.9652177033261887 0 0 1
112 1 9.169698507157003 1.4667297928104015 1.3305152755918952 0 0 0
4868 1 10.773774730301321 0.6592003339901465 0.29917579942811034 0 0 1
4432 1 11.352833712818695 0.24634065114742038 1.0540543256223645 0 0 1
514 1 12.235865580913234 0.052134806691892494 0.04442241080333744 0 0 0
4915 1 13.19006768814944 0.8140663920219372 0.7157068054201973 0 0 1
568 1 14.190949521326713 1.0085166422311904 0.4805709880170526 0 0 0
5315 1 15.223941485297706 1.0373205211828038 0.3166997876024672 0 1 1
40 1 16.08688797044327 0.11135660485339233 0.6964025624154586 0 0 0
4880 1 15.17449116071721 0.1459717833093026 1.188603200478134 0 0 1
969 1 17.018403869810662 0.8267169185030171 0.40193533666516784 -1 0 0
485 1 19.249347624136846 0.7148652935459004 0.6764958458297455 -1 0 0
483 1 17.92902272667997 0.11881078020097562 0.833411546588527 0 1 0
85 1 0.08007945415649821 1.751286179862774 0.526417584034378 1 0 0
492 1 0.7126772002058447 2.5338906429785206 0.7256234447104014 0 0 0
5277 1 2.479544322267454 1.9707935324007488 1.2711215001377296 1 1 1
623 1 1.549858091328092 2.145484275499625 0.26386873499167546 0 0 0
1535 1 1.5630640811863445 2.3841779760217348 1.2633404380510476 1 0 0
4803 1 3.082452227472218 2.658438760297277 0.8468284842365198 0 1 1
450 1 3.971730269390131 1.8702007255117759 0.5774154509222981 0 1 0
104 1 5.5194144381108865 1.9976486934263435 0.505066309644524 0 0 0
1107 1 4.598680247079925 1.9994659344559642 1.3602119106099373 0 0 0
97 1 7.210433368285342 2.1111824495046925 1.0725631862067084 0 0 0
107 1 6.178880595863991 2.6303980025092946 0.8866736105789382 0 0 0
4939 1 7.963901228274789 2.189889230627591 0.06359068951896026 0 0 1
4872 1 8.852538283380845 2.8096106913117116 0.3287835606927517 0 0 1
4991 1 9.79652236529965 2.1169009489400654 0.6648291931254184 0 0 1
113 1 9.33933614856457 2.8476122059244657 1.3245841059579235 0 0 0
34 1 10.78399957815665 1.7489563466953353 0.38949813243767745 0 0 0
27 1 11.041451260758787 2.660900783874592 0.7216052015599119 0 0 0
4394 1 12.26539459660981 1.7573281085131556 1.3749314525774203 0 0 1
1046 1 13.104431205608302 2.8764945773912434 0.8320628142391755 0 0 0
