# Time-averaged data for fix logger
# TimeStep v_time_ps c_Fobs c_Fsum v_E
17470 8.735 -3.27516e-15 738.343 -4.43582e-18
17480 8.74 -3.27516e-15 738.343 -4.43582e-18
17490 8.745 -3.27516e-15 738.343 -4.43582e-18
17500 8.75 -3.27516e-15 738.343 -4.43582e-18
17510 8.755 -3.27516e-15 738.343 -4.43582e-18
17520 8.76 -3.27516e-15 738.343 -4.43582e-18
17530 8.765 -3.27516e-15 738.343 -4.43582e-18
17540 8.77 -3.27516e-15 738.343 -4.43582e-18
17550 8.775 -3.27516e-15 738.343 -4.43582e-18
17560 8.78 -3.27516e-15 738.343 -4.43582e-18
17570 8.785 -3.27516e-15 738.343 -4.43582e-18
17580 8.79 -3.27516e-15 738.343 -4.43582e-18
17590 8.795 -3.27516e-15 738.343 -4.43582e-18
17600 8.8 -3.27516e-15 738.343 -4.43582e-18
17610 8.805 -3.27516e-15 738.343 -4.43582e-18
17620 8.81 -3.27516e-15 738.343 -4.43582e-18
17630 8.815 -3.27516e-15 738.343 -4.43582e-18
17640 8.82 -3.27516e-15 738.343 -4.43582e-18
17650 8.825 -3.27516e-15 738.343 -4.43582e-18
17660 8.83 -3.27516e-15 738.343 -4.43582e-18
17670 8.835 -3.27516e-15 738.343 -4.43582e-18
17680 8.84 -3.27516e-15 738.343 -4.43582e-18
17690 8.845 -3.27516e-15 738.343 -4.43582e-18
17700 8.85 -3.27516e-15 738.343 -4.43582e-18
17710 8.855 -3.27516e-15 738.343 -4.43582e-18
17720 8.86 -3.27516e-15 738.343 -4.43582e-18
17730 8.865 -3.27516e-15 738.343 -4.43582e-18
17740 8.87 -3.27516e-15 738.343 -4.43582e-18
17750 8.875 -3.27516e-15 738.343 -4.43582e-18
17760 8.88 -3.27516e-15 738.343 -4.43582e-18
17770 8.885 -3.27516e-15 738.343 -4.43582e-18
17780 8.89 -3.27516e-15 738.343 -4.43582e-18
17790 8.895 -3.27516e-15 738.343 -4.43582e-18
17800 8.9 -3.27516e-15 738.343 -4.43582e-18
17810 8.905 -3.27516e-15 738.343 -4.43582e-18
17820 8.91 -3.27516e-15 738.343 -4.43582e-18
17830 8.915 -3.27516e-15 738.343 -4.43582e-18
17840 8.92 -3.27516e-15 738.343 -4.43582e-18
17850 8.925 -3.27516e-15 738.343 -4.43582e-18
17860 8.93 -3.27516e-15 738.343 -4.43582e-18
17870 8.935 -3.27516e-15 738.343 -4.43582e-18
17880 8.94 -3.27516e-15 738.343 -4.43582e-18
17890 8.945 -3.27516e-15 738.343 -4.43582e-18
17900 8.95 -3.27516e-15 738.343 -4.43582e-18
17910 8.955 -3.27516e-15 738.343 -4.43582e-18
17920 8.96 -3.27516e-15 738.343 -4.43582e-18
17930 8.965 -3.27516e-15 738.343 -4.43582e-18
17940 8.97 -3.27516e-15 738.343 -4.43582e-18
17950 8.975 -3.27516e-15 738.343 -4.43582e-18
17960 8.98 -3.27516e-15 738.343 -4.43582e-18
17970 8.985 -3.27516e-15 738.343 -4.43582e-18
17980 8.99 -3.27516e-15 738.343 -4.43582e-18
17990 8.995 -3.27516e-15 738.343 -4.43582e-18
18000 9 -3.27516e-15 738.343 -4.43582e-18
18010 9.005 -3.27516e-15 738.343 -4.43582e-18
18020 9.01 -3.27516e-15 738.343 -4.43582e-18
18030 9.015 -3.27516e-15 738.343 -4.43582e-18
18040 9.02 -3.27516e-15 738.343 -4.43582e-18
18050 9.025 -3.27516e-15 738.343 -4.43582e-18
18060 9.03 -3.27516e-15 738.343 -4.43582e-18
18070 9.035 -3.27516e-15 738.343 -4.43582e-18
18080 9.04 -3.27516e-15 738.343 -4.43582e-18
18090 9.045 -3.27516e-15 738.343 -4.43582e-18
18100 9.05 -3.27516e-15 738.343 -4.43582e-18
18110 9.055 -3.27516e-15 738.343 -4.43582e-18
18120 9.06 -3.27516e-15 738.343 -4.43582e-18
18130 9.065 -3.27516e-15 738.343 -4.43582e-18
18140 9.07 -3.27516e-15 738.343 -4.43582e-18
18150 9.075 -3.27516e-15 738.343 -4.43582e-18
18160 9.08 -3.27516e-15 738.343 -4.43582e-18
18170 9.085 -3.27516e-15 738.343 -4.43582e-18
18180 9.09 -3.27516e-15 738.343 -4.43582e-18
18190 9.095 -3.27516e-15 738.343 -4.43582e-18
18200 9.1 -3.27516e-15 738.343 -4.43582e-18
18210 9.105 -3.27516e-15 738.343 -4.43582e-18
18220 9.11 -3.27516e-15 738.343 -4.43582e-18
18230 9.115 -3.27516e-15 738.343 -4.43582e-18
18240 9.12 -3.27516e-15 738.343 -4.43582e-18
18250 9.125 -3.27516e-15 738.343 -4.43582e-18
18260 9.13 -3.27516e-15 738.343 -4.43582e-18
18270 9.135 -3.27516e-15 738.343 -4.43582e-18
18280 9.14 -3.27516e-15 738.343 -4.43582e-18
18290 9.145 -3.27516e-15 738.343 -4.43582e-18
18300 9.15 -3.27516e-15 738.343 -4.43582e-18
18310 9.155 -3.27516e-15 738.343 -4.43582e-18
18320 9.16 -3.27516e-15 738.343 -4.43582e-18
18330 9.165 -3.27516e-15 738.343 -4.43582e-18
18340 9.17 -3.27516e-15 738.343 -4.43582e-18
18350 9.175 -3.27516e-15 738.343 -4.43582e-18
18360 9.18 -3.27516e-15 738.343 -4.43582e-18
18370 9.185 -3.27516e-15 738.343 -4.43582e-18
18380 9.19 -3.27516e-15 738.343 -4.43582e-18
18390 9.195 -3.27516e-15 738.343 -4.43582e-18
18400 9.2 -3.27516e-15 738.343 -4.43582e-18
18410 9.205 -3.27516e-15 738.343 -4.43582e-18
18420 9.21 -3.27516e-15 738.343 -4.43582e-18
18430 9.215 -3.27516e-15 738.343 -4.43582e-18
18440 9.22 -3.27516e-15 738.343 -4.43582e-18
18450 9.225 -3.27516e-15 738.343 -4.43582e-18
18460 9.23 -3.27516e-15 738.343 -4.43582e-18
18470 9.235 -3.27516e-15 738.343 -4.43582e-18
18480 9.24 -3.27516e-15 738.343 -4.43582e-18
18490 9.245 -3.27516e-15 738.343 -4.43582e-18
18500 9.25 -3.27516e-15 738.343 -4.43582e-18
18510 9.255 -3.27516e-15 738.343 -4.43582e-18
18520 9.26 -3.27516e-15 738.343 -4.43582e-18
18530 9.265 -3.27516e-15 738.343 -4.43582e-18
18540 9.27 -3.27516e-15 738.343 -4.43582e-18
18550 9.275 -3.27516e-15 738.343 -4.43582e-18
18560 9.28 -3.27516e-15 738.343 -4.43582e-18
18570 9.285 -3.27516e-15 738.343 -4.43582e-18
18580 9.29 -3.27516e-15 738.343 -4.43582e-18
18590 9.295 -3.27516e-15 738.343 -4.43582e-18
18600 9.3 -3.27516e-15 738.343 -4.43582e-18
18610 9.305 -3.27516e-15 738.343 -4.43582e-18
18620 9.31 -3.27516e-15 738.343 -4.43582e-18
18630 9.315 -3.27516e-15 738.343 -4.43582e-18
18640 9.32 -3.27516e-15 738.343 -4.43582e-18
18650 9.325 -3.27516e-15 738.343 -4.43582e-18
18660 9.33 -3.27516e-15 738.343 -4.43582e-18
18670 9.335 -3.27516e-15 738.343 -4.43582e-18
18680 9.34 -3.27516e-15 738.343 -4.43582e-18
18690 9.345 -3.27516e-15 738.343 -4.43582e-18
18700 9.35 -3.27516e-15 738.343 -4.43582e-18
18710 9.355 -3.27516e-15 738.343 -4.43582e-18
18720 9.36 -3.27516e-15 738.343 -4.43582e-18
18730 9.365 -3.27516e-15 738.343 -4.43582e-18
18740 9.37 -3.27516e-15 738.343 -4.43582e-18
18750 9.375 -3.27516e-15 738.343 -4.43582e-18
18760 9.38 -3.27516e-15 738.343 -4.43582e-18
18770 9.385 -3.27516e-15 738.343 -4.43582e-18
18780 9.39 -3.27516e-15 738.343 -4.43582e-18
18790 9.395 -3.27516e-15 738.343 -4.43582e-18
18800 9.4 -3.27516e-15 738.343 -4.43582e-18
18810 9.405 -3.27516e-15 738.343 -4.43582e-18
18820 9.41 -3.27516e-15 738.343 -4.43582e-18
18830 9.415 -3.27516e-15 738.343 -4.43582e-18
18840 9.42 -3.27516e-15 738.343 -4.43582e-18
18850 9.425 -3.27516e-15 738.343 -4.43582e-18
18860 9.43 -3.27516e-15 738.343 -4.43582e-18
18870 9.435 -3.27516e-15 738.343 -4.43582e-18
18880 9.44 -3.27516e-15 738.343 -4.43582e-18
18890 9.445 -3.27516e-15 738.343 -4.43582e-18
18900 9.45 -3.27516e-15 738.343 -4.43582e-18
18910 9.455 -3.27516e-15 738.343 -4.43582e-18
18920 9.46 -3.27516e-15 738.343 -4.43582e-18
18930 9.465 -3.27516e-15 738.343 -4.43582e-18
18940 9.47 -3.27516e-15 738.343 -4.43582e-18
18950 9.475 -3.27516e-15 738.343 -4.43582e-18
18960 9.48 -3.27516e-15 738.343 -4.43582e-18
18970 9.485 -3.27516e-15 738.343 -4.43582e-18
18980 9.49 -3.27516e-15 738.343 -4.43582e-18
18990 9.495 -3.27516e-15 738.343 -4.43582e-18
19000 9.5 -3.27516e-15 738.343 -4.43582e-18
19010 9.505 -3.27516e-15 738.343 -4.43582e-18
19020 9.51 -3.27516e-15 738.343 -4.43582e-18
19030 9.515 -3.27516e-15 738.343 -4.43582e-18
19040 9.52 -3.27516e-15 738.343 -4.43582e-18
19050 9.525 -3.27516e-15 738.343 -4.43582e-18
19060 9.53 -3.27516e-15 738.343 -4.43582e-18
19070 9.535 -3.27516e-15 738.343 -4.43582e-18
19080 9.54 -3.27516e-15 738.343 -4.43582e-18
19090 9.545 -3.27516e-15 738.343 -4.43582e-18
19100 9.55 -3.27516e-15 738.343 -4.43582e-18
19110 9.555 -3.27516e-15 738.343 -4.43582e-18
19120 9.56 -3.27516e-15 738.343 -4.43582e-18
19130 9.565 -3.27516e-15 738.343 -4.43582e-18
19140 9.57 -3.27516e-15 738.343 -4.43582e-18
19150 9.575 -3.27516e-15 738.343 -4.43582e-18
19160 9.58 -3.27516e-15 738.343 -4.43582e-18
19170 9.585 -3.27516e-15 738.343 -4.43582e-18
19180 9.59 -3.27516e-15 738.343 -4.43582e-18
19190 9.595 -3.27516e-15 738.343 -4.43582e-18
19200 9.6 -3.27516e-15 738.343 -4.43582e-18
19210 9.605 -3.27516e-15 738.343 -4.43582e-18
19220 9.61 -3.27516e-15 738.343 -4.43582e-18
19230 9.615 -3.27516e-15 738.343 -4.43582e-18
19240 9.62 -3.27516e-15 738.343 -4.43582e-18
19250 9.625 -3.27516e-15 738.343 -4.43582e-18
19260 9.63 -3.27516e-15 738.343 -4.43582e-18
19270 9.635 -3.27516e-15 738.343 -4.43582e-18
19280 9.64 -3.27516e-15 738.343 -4.43582e-18
19290 9.645 -3.27516e-15 738.343 -4.43582e-18
19300 9.65 -3.27516e-15 738.343 -4.43582e-18
19310 9.655 -3.27516e-15 738.343 -4.43582e-18
19320 9.66 -3.27516e-15 738.343 -4.43582e-18
19330 9.665 -3.27516e-15 738.343 -4.43582e-18
19340 9.67 -3.27516e-15 738.343 -4.43582e-18
19350 9.675 -3.27516e-15 738.343 -4.43582e-18
19360 9.68 -3.27516e-15 738.343 -4.43582e-18
19370 9.685 -3.27516e-15 738.343 -4.43582e-18
19380 9.69 -3.27516e-15 738.343 -4.43582e-18
19390 9.695 -3.27516e-15 738.343 -4.43582e-18
19400 9.7 -3.27516e-15 738.343 -4.43582e-18
19410 9.705 -3.27516e-15 738.343 -4.43582e-18
19420 9.71 -3.27516e-15 738.343 -4.43582e-18
19430 9.715 -3.27516e-15 738.343 -4.43582e-18
19440 9.72 -3.27516e-15 738.343 -4.43582e-18
19450 9.725 -3.27516e-15 738.343 -4.43582e-18
19460 9.73 -3.27516e-15 738.343 -4.43582e-18
19470 9.735 -3.27516e-15 738.343 -4.43582e-18
19480 9.74 -3.27516e-15 738.343 -4.43582e-18
19490 9.745 -3.27516e-15 738.343 -4.43582e-18
19500 9.75 -3.27516e-15 738.343 -4.43582e-18
19510 9.755 -3.27516e-15 738.343 -4.43582e-18
19520 9.76 -3.27516e-15 738.343 -4.43582e-18
19530 9.765 -3.27516e-15 738.343 -4.43582e-18
19540 9.77 -3.27516e-15 738.343 -4.43582e-18
19550 9.775 -3.27516e-15 738.343 -4.43582e-18
19560 9.78 -3.27516e-15 738.343 -4.43582e-18
19570 9.785 -3.27516e-15 738.343 -4.43582e-18
19580 9.79 -3.27516e-15 738.343 -4.43582e-18
19590 9.795 -3.27516e-15 738.343 -4.43582e-18
19600 9.8 -3.27516e-15 738.343 -4.43582e-18
19610 9.805 -3.27516e-15 738.343 -4.43582e-18
19620 9.81 -3.27516e-15 738.343 -4.43582e-18
19630 9.815 -3.27516e-15 738.343 -4.43582e-18
19640 9.82 -3.27516e-15 738.343 -4.43582e-18
19650 9.825 -3.27516e-15 738.343 -4.43582e-18
19660 9.83 -3.27516e-15 738.343 -4.43582e-18
19670 9.835 -3.27516e-15 738.343 -4.43582e-18
19680 9.84 -3.27516e-15 738.343 -4.43582e-18
19690 9.845 -3.27516e-15 738.343 -4.43582e-18
19700 9.85 -3.27516e-15 738.343 -4.43582e-18
19710 9.855 -3.27516e-15 738.343 -4.43582e-18
19720 9.86 -3.27516e-15 738.343 -4.43582e-18
19730 9.865 -3.27516e-15 738.343 -4.43582e-18
19740 9.87 -3.27516e-15 738.343 -4.43582e-18
19750 9.875 -3.27516e-15 738.343 -4.43582e-18
19760 9.88 -3.27516e-15 738.343 -4.43582e-18
19770 9.885 -3.27516e-15 738.343 -4.43582e-18
19780 9.89 -3.27516e-15 738.343 -4.43582e-18
19790 9.895 -3.27516e-15 738.343 -4.43582e-18
19800 9.9 -3.27516e-15 738.343 -4.43582e-18
19810 9.905 -3.27516e-15 738.343 -4.43582e-18
19820 9.91 -3.27516e-15 738.343 -4.43582e-18
19830 9.915 -3.27516e-15 738.343 -4.43582e-18
19840 9.92 -3.27516e-15 738.343 -4.43582e-18
19850 9.925 -3.27516e-15 738.343 -4.43582e-18
19860 9.93 -3.27516e-15 738.343 -4.43582e-18
19870 9.935 -3.27516e-15 738.343 -4.43582e-18
19880 9.94 -3.27516e-15 738.343 -4.43582e-18
19890 9.945 -3.27516e-15 738.343 -4.43582e-18
19900 9.95 -3.27516e-15 738.343 -4.43582e-18
19910 9.955 -3.27516e-15 738.343 -4.43582e-18
19920 9.96 -3.27516e-15 738.343 -4.43582e-18
19930 9.965 -3.27516e-15 738.343 -4.43582e-18
19940 9.97 -3.27516e-15 738.343 -4.43582e-18
19950 9.975 -3.27516e-15 738.343 -4.43582e-18
19960 9.98 -3.27516e-15 738.343 -4.43582e-18
19970 9.985 -3.27516e-15 738.343 -4.43582e-18
19980 9.99 -3.27516e-15 738.343 -4.43582e-18
19990 9.995 -3.27516e-15 738.343 -4.43582e-18
20000 10 -3.27516e-15 738.343 -4.43582e-18
20010 10.005 -3.27516e-15 738.343 -4.43582e-18
20020 10.01 -3.27516e-15 738.343 -4.43582e-18
20030 10.015 -3.27516e-15 738.343 -4.43582e-18
20040 10.02 -3.27516e-15 738.343 -4.43582e-18
20050 10.025 -3.27516e-15 738.343 -4.43582e-18
20060 10.03 -3.27516e-15 738.343 -4.43582e-18
20070 10.035 -3.27516e-15 738.343 -4.43582e-18
20080 10.04 -3.27516e-15 738.343 -4.43582e-18
20090 10.045 -3.27516e-15 738.343 -4.43582e-18
20100 10.05 -3.27516e-15 738.343 -4.43582e-18
20110 10.055 -3.27516e-15 738.343 -4.43582e-18
20120 10.06 -3.27516e-15 738.343 -4.43582e-18
20130 10.065 -3.27516e-15 738.343 -4.43582e-18
20140 10.07 -3.27516e-15 738.343 -4.43582e-18
20150 10.075 -3.27516e-15 738.343 -4.43582e-18
20160 10.08 -3.27516e-15 738.343 -4.43582e-18
20170 10.085 -3.27516e-15 738.343 -4.43582e-18
20180 10.09 -3.27516e-15 738.343 -4.43582e-18
20190 10.095 -3.27516e-15 738.343 -4.43582e-18
20200 10.1 -3.27516e-15 738.343 -4.43582e-18
20210 10.105 -3.27516e-15 738.343 -4.43582e-18
20220 10.11 -3.27516e-15 738.343 -4.43582e-18
20230 10.115 -3.27516e-15 738.343 -4.43582e-18
20240 10.12 -3.27516e-15 738.343 -4.43582e-18
20250 10.125 -3.27516e-15 738.343 -4.43582e-18
20260 10.13 -3.27516e-15 738.343 -4.43582e-18
20270 10.135 -3.27516e-15 738.343 -4.43582e-18
20280 10.14 -3.27516e-15 738.343 -4.43582e-18
20290 10.145 -3.27516e-15 738.343 -4.43582e-18
20300 10.15 -3.27516e-15 738.343 -4.43582e-18
20310 10.155 -3.27516e-15 738.343 -4.43582e-18
20320 10.16 -3.27516e-15 738.343 -4.43582e-18
20330 10.165 -3.27516e-15 738.343 -4.43582e-18
20340 10.17 -3.27516e-15 738.343 -4.43582e-18
20350 10.175 -3.27516e-15 738.343 -4.43582e-18
20360 10.18 -3.27516e-15 738.343 -4.43582e-18
20370 10.185 -3.27516e-15 738.343 -4.43582e-18
20380 10.19 -3.27516e-15 738.343 -4.43582e-18
20390 10.195 -3.27516e-15 738.343 -4.43582e-18
20400 10.2 -3.27516e-15 738.343 -4.43582e-18
20410 10.205 -3.27516e-15 738.343 -4.43582e-18
20420 10.21 -3.27516e-15 738.343 -4.43582e-18
20430 10.215 -3.27516e-15 738.343 -4.43582e-18
20440 10.22 -3.27516e-15 738.343 -4.43582e-18
20450 10.225 -3.27516e-15 738.343 -4.43582e-18
20460 10.23 -3.27516e-15 738.343 -4.43582e-18
20470 10.235 -3.27516e-15 738.343 -4.43582e-18
20480 10.24 -3.27516e-15 738.343 -4.43582e-18
20490 10.245 -3.27516e-15 738.343 -4.43582e-18
20500 10.25 -3.27516e-15 738.343 -4.43582e-18
20510 10.255 -3.27516e-15 738.343 -4.43582e-18
20520 10.26 -3.27516e-15 738.343 -4.43582e-18
20530 10.265 -3.27516e-15 738.343 -4.43582e-18
20540 10.27 -3.27516e-15 738.343 -4.43582e-18
20550 10.275 -3.27516e-15 738.343 -4.43582e-18
20560 10.28 -3.27516e-15 738.343 -4.43582e-18
20570 10.285 -3.27516e-15 738.343 -4.43582e-18
20580 10.29 -3.27516e-15 738.343 -4.43582e-18
20590 10.295 -3.27516e-15 738.343 -4.43582e-18
20600 10.3 -3.27516e-15 738.343 -4.43582e-18
20610 10.305 -3.27516e-15 738.343 -4.43582e-18
20620 10.31 -3.27516e-15 738.343 -4.43582e-18
20630 10.315 -3.27516e-15 738.343 -4.43582e-18
20640 10.32 -3.27516e-15 738.343 -4.43582e-18
20650 10.325 -3.27516e-15 738.343 -4.43582e-18
20660 10.33 -3.27516e-15 738.343 -4.43582e-18
20670 10.335 -3.27516e-15 738.343 -4.43582e-18
20680 10.34 -3.27516e-15 738.343 -4.43582e-18
20690 10.345 -3.27516e-15 738.343 -4.43582e-18
20700 10.35 -3.27516e-15 738.343 -4.43582e-18
20710 10.355 -3.27516e-15 738.343 -4.43582e-18
20720 10.36 -3.27516e-15 738.343 -4.43582e-18
20730 10.365 -3.27516e-15 738.343 -4.43582e-18
20740 10.37 -3.27516e-15 738.343 -4.43582e-18
20750 10.375 -3.27516e-15 738.343 -4.43582e-18
20760 10.38 -3.27516e-15 738.343 -4.43582e-18
20770 10.385 -3.27516e-15 738.343 -4.43582e-18
20780 10.39 -3.27516e-15 738.343 -4.43582e-18
20790 10.395 -3.27516e-15 738.343 -4.43582e-18
20800 10.4 -3.27516e-15 738.343 -4.43582e-18
20810 10.405 -3.27516e-15 738.343 -4.43582e-18
20820 10.41 -3.27516e-15 738.343 -4.43582e-18
20830 10.415 -3.27516e-15 738.343 -4.43582e-18
20840 10.42 -3.27516e-15 738.343 -4.43582e-18
20850 10.425 -3.27516e-15 738.343 -4.43582e-18
20860 10.43 -3.27516e-15 738.343 -4.43582e-18
20870 10.435 -3.27516e-15 738.343 -4.43582e-18
20880 10.44 -3.27516e-15 738.343 -4.43582e-18
20890 10.445 -3.27516e-15 738.343 -4.43582e-18
20900 10.45 -3.27516e-15 738.343 -4.43582e-18
20910 10.455 -3.27516e-15 738.343 -4.43582e-18
20920 10.46 -3.27516e-15 738.343 -4.43582e-18
20930 10.465 -3.27516e-15 738.343 -4.43582e-18
20940 10.47 -3.27516e-15 738.343 -4.43582e-18
20950 10.475 -3.27516e-15 738.343 -4.43582e-18
20960 10.48 -3.27516e-15 738.343 -4.43582e-18
20970 10.485 -3.27516e-15 738.343 -4.43582e-18
20980 10.49 -3.27516e-15 738.343 -4.43582e-18
20990 10.495 -3.27516e-15 738.343 -4.43582e-18
21000 10.5 -3.27516e-15 738.343 -4.43582e-18
21010 10.505 -3.27516e-15 738.343 -4.43582e-18
21020 10.51 -3.27516e-15 738.343 -4.43582e-18
21030 10.515 -3.27516e-15 738.343 -4.43582e-18
21040 10.52 -3.27516e-15 738.343 -4.43582e-18
21050 10.525 -3.27516e-15 738.343 -4.43582e-18
21060 10.53 -3.27516e-15 738.343 -4.43582e-18
21070 10.535 -3.27516e-15 738.343 -4.43582e-18
21080 10.54 -3.27516e-15 738.343 -4.43582e-18
21090 10.545 -3.27516e-15 738.343 -4.43582e-18
21100 10.55 -3.27516e-15 738.343 -4.43582e-18
21110 10.555 -3.27516e-15 738.343 -4.43582e-18
21120 10.56 -3.27516e-15 738.343 -4.43582e-18
21130 10.565 -3.27516e-15 738.343 -4.43582e-18
21140 10.57 -3.27516e-15 738.343 -4.43582e-18
21150 10.575 -3.27516e-15 738.343 -4.43582e-18
21160 10.58 -3.27516e-15 738.343 -4.43582e-18
21170 10.585 -3.27516e-15 738.343 -4.43582e-18
21180 10.59 -3.27516e-15 738.343 -4.43582e-18
21190 10.595 -3.27516e-15 738.343 -4.43582e-18
21200 10.6 -3.27516e-15 738.343 -4.43582e-18
21210 10.605 -3.27516e-15 738.343 -4.43582e-18
21220 10.61 -3.27516e-15 738.343 -4.43582e-18
21230 10.615 -3.27516e-15 738.343 -4.43582e-18
21240 10.62 -3.27516e-15 738.343 -4.43582e-18
21250 10.625 -3.27516e-15 738.343 -4.43582e-18
21260 10.63 -3.27516e-15 738.343 -4.43582e-18
21270 10.635 -3.27516e-15 738.343 -4.43582e-18
21280 10.64 -3.27516e-15 738.343 -4.43582e-18
21290 10.645 -3.27516e-15 738.343 -4.43582e-18
21300 10.65 -3.27516e-15 738.343 -4.43582e-18
21310 10.655 -3.27516e-15 738.343 -4.43582e-18
21320 10.66 -3.27516e-15 738.343 -4.43582e-18
21330 10.665 -3.27516e-15 738.343 -4.43582e-18
21340 10.67 -3.27516e-15 738.343 -4.43582e-18
21350 10.675 -3.27516e-15 738.343 -4.43582e-18
21360 10.68 -3.27516e-15 738.343 -4.43582e-18
21370 10.685 -3.27516e-15 738.343 -4.43582e-18
21380 10.69 -3.27516e-15 738.343 -4.43582e-18
21390 10.695 -3.27516e-15 738.343 -4.43582e-18
21400 10.7 -3.27516e-15 738.343 -4.43582e-18
21410 10.705 -3.27516e-15 738.343 -4.43582e-18
21420 10.71 -3.27516e-15 738.343 -4.43582e-18
21430 10.715 -3.27516e-15 738.343 -4.43582e-18
21440 10.72 -3.27516e-15 738.343 -4.43582e-18
21450 10.725 -3.27516e-15 738.343 -4.43582e-18
21460 10.73 -3.27516e-15 738.343 -4.43582e-18
21470 10.735 -3.27516e-15 738.343 -4.43582e-18
21480 10.74 -3.27516e-15 738.343 -4.43582e-18
21490 10.745 -3.27516e-15 738.343 -4.43582e-18
21500 10.75 -3.27516e-15 738.343 -4.43582e-18
21510 10.755 -3.27516e-15 738.343 -4.43582e-18
21520 10.76 -3.27516e-15 738.343 -4.43582e-18
21530 10.765 -3.27516e-15 738.343 -4.43582e-18
21540 10.77 -3.27516e-15 738.343 -4.43582e-18
21550 10.775 -3.27516e-15 738.343 -4.43582e-18
21560 10.78 -3.27516e-15 738.343 -4.43582e-18
21570 10.785 -3.27516e-15 738.343 -4.43582e-18
21580 10.79 -3.27516e-15 738.343 -4.43582e-18
21590 10.795 -3.27516e-15 738.343 -4.43582e-18
21600 10.8 -3.27516e-15 738.343 -4.43582e-18
21610 10.805 -3.27516e-15 738.343 -4.43582e-18
21620 10.81 -3.27516e-15 738.343 -4.43582e-18
21630 10.815 -3.27516e-15 738.343 -4.43582e-18
21640 10.82 -3.27516e-15 738.343 -4.43582e-18
21650 10.825 -3.27516e-15 738.343 -4.43582e-18
21660 10.83 -3.27516e-15 738.343 -4.43582e-18
21670 10.835 -3.27516e-15 738.343 -4.43582e-18
21680 10.84 -3.27516e-15 738.343 -4.43582e-18
21690 10.845 -3.27516e-15 738.343 -4.43582e-18
21700 10.85 -3.27516e-15 738.343 -4.43582e-18
21710 10.855 -3.27516e-15 738.343 -4.43582e-18
21720 10.86 -3.27516e-15 738.343 -4.43582e-18
21730 10.865 -3.27516e-15 738.343 -4.43582e-18
21740 10.87 -3.27516e-15 738.343 -4.43582e-18
21750 10.875 -3.27516e-15 738.343 -4.43582e-18
21760 10.88 -3.27516e-15 738.343 -4.43582e-18
21770 10.885 -3.27516e-15 738.343 -4.43582e-18
21780 10.89 -3.27516e-15 738.343 -4.43582e-18
21790 10.895 -3.27516e-15 738.343 -4.43582e-18
21800 10.9 -3.27516e-15 738.343 -4.43582e-18
21810 10.905 -3.27516e-15 738.343 -4.43582e-18
21820 10.91 -3.27516e-15 738.343 -4.43582e-18
21830 10.915 -3.27516e-15 738.343 -4.43582e-18
21840 10.92 -3.27516e-15 738.343 -4.43582e-18
21850 10.925 -3.27516e-15 738.343 -4.43582e-18
21860 10.93 -3.27516e-15 738.343 -4.43582e-18
21870 10.935 -3.27516e-15 738.343 -4.43582e-18
21880 10.94 -3.27516e-15 738.343 -4.43582e-18
21890 10.945 -3.27516e-15 738.343 -4.43582e-18
21900 10.95 -3.27516e-15 738.343 -4.43582e-18
21910 10.955 -3.27516e-15 738.343 -4.43582e-18
21920 10.96 -3.27516e-15 738.343 -4.43582e-18
21930 10.965 -3.27516e-15 738.343 -4.43582e-18
21940 10.97 -3.27516e-15 738.343 -4.43582e-18
21950 10.975 -3.27516e-15 738.343 -4.43582e-18
21960 10.98 -3.27516e-15 738.343 -4.43582e-18
21970 10.985 -3.27516e-15 738.343 -4.43582e-18
21980 10.99 -3.27516e-15 738.343 -4.43582e-18
21990 10.995 -3.27516e-15 738.343 -4.43582e-18
22000 11 -3.27516e-15 738.343 -4.43582e-18
22010 11.005 -3.27516e-15 738.343 -4.43582e-18
22020 11.01 -3.27516e-15 738.343 -4.43582e-18
22030 11.015 -3.27516e-15 738.343 -4.43582e-18
22040 11.02 -3.27516e-15 738.343 -4.43582e-18
22050 11.025 -3.27516e-15 738.343 -4.43582e-18
22060 11.03 -3.27516e-15 738.343 -4.43582e-18
22070 11.035 -3.27516e-15 738.343 -4.43582e-18
22080 11.04 -3.27516e-15 738.343 -4.43582e-18
22090 11.045 -3.27516e-15 738.343 -4.43582e-18
22100 11.05 -3.27516e-15 738.343 -4.43582e-18
22110 11.055 -3.27516e-15 738.343 -4.43582e-18
22120 11.06 -3.27516e-15 738.343 -4.43582e-18
22130 11.065 -3.27516e-15 738.343 -4.43582e-18
22140 11.07 -3.27516e-15 738.343 -4.43582e-18
22150 11.075 -3.27516e-15 738.343 -4.43582e-18
22160 11.08 -3.27516e-15 738.343 -4.43582e-18
22170 11.085 -3.27516e-15 738.343 -4.43582e-18
22180 11.09 -3.27516e-15 738.343 -4.43582e-18
22190 11.095 -3.27516e-15 738.343 -4.43582e-18
22200 11.1 -3.27516e-15 738.343 -4.43582e-18
22210 11.105 -3.27516e-15 738.343 -4.43582e-18
22220 11.11 -3.27516e-15 738.343 -4.43582e-18
22230 11.115 -3.27516e-15 738.343 -4.43582e-18
22240 11.12 -3.27516e-15 738.343 -4.43582e-18
22250 11.125 -3.27516e-15 738.343 -4.43582e-18
22260 11.13 -3.27516e-15 738.343 -4.43582e-18
22270 11.135 -3.27516e-15 738.343 -4.43582e-18
