LAMMPS data file via write_data, version 29 Aug 2024, timestep = 220000, units = lj

5324 atoms
1 atom types

0.9680992686524892 18.290468586889318 xlo xhi
0.9680992686524892 18.290468586889318 ylo yhi
0.9680992686524892 18.290468586889318 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

3166 1 1.6728024809737585 1.7171763985631232 1.9707549079872706 1 0 0
5025 1 2.4406287987212223 1.1735212363912686 1.6254084761954681 0 0 1
3813 1 3.0091825845416067 18.25835982206327 2.391957751774991 1 0 1
4496 1 3.2865743290521743 1.6601646959293381 1.6261117974679875 0 0 1
3570 1 4.405004312597747 2.2935350047818526 1.158066645989104 0 0 1
178 1 4.1903671981707475 18.249906498798424 1.8526645272409432 0 0 0
1204 1 5.172805303459308 18.24247830769073 1.373199562090468 0 -1 0
1448 1 5.880964070432935 1.6286873063314986 1.6080403771049345 1 1 0
4549 1 7.360957663893834 2.024772220216091 1.7721994127105618 0 0 1
4534 1 7.87224233092762 1.1136542151807551 2.068505592734967 0 1 0
1733 1 8.220301034485395 2.1341636122185976 2.2936619381820917 0 0 0
2026 1 8.87710811216245 1.18478390040562 1.7343220301759583 0 0 0
5177 1 9.080328795701877 2.2282365014345173 1.582309116541484 0 1 1
4140 1 9.275666904808755 1.767227842342122 2.497487280261672 -1 1 1
3011 1 10.009779469148029 1.765060636041257 1.3672238075392933 -1 0 0
1635 1 10.738359388010728 18.157654379758803 1.5976373981861705 0 0 0
2969 1 10.458100370130058 1.5588409056082304 2.302931449403009 0 0 0
4436 1 11.147471514296667 1.766311535025168 1.4534935442566634 1 0 0
371 1 12.559977126552884 1.2262642811859137 1.9248454251354725 0 1 -1
1163 1 12.308470338111375 1.678724138650974 0.9961620294751157 0 0 0
3055 1 12.02065391400498 2.0440512562047006 1.9255887328907801 0 0 0
68 1 12.950980908804526 2.3908174884858298 1.5760208749906144 0 -1 0
3844 1 13.232869975740686 18.212015345116953 2.6860293749967177 0 0 1
2993 1 13.621151632049633 1.5319369324015562 1.8572994715655435 0 -1 0
3544 1 14.880380729395961 2.0040969996309803 1.3408913987698325 -1 0 0
661 1 15.571606240835484 1.1595539664735444 1.015293644759033 -1 0 0
2169 1 16.797563623983088 2.0883392436745956 1.8076861834885918 -1 0 0
2411 1 15.693303302317284 2.0675938018920017 1.7957163289985458 0 1 0
4433 1 16.290308890560283 1.1232584640333259 2.117104483385609 0 0 0
822 1 16.496402324465443 1.5315675235235826 1.0372428506935447 0 1 0
