LAMMPS data file via write_data, version 29 Aug 2024, timestep = 220000, units = lj

6912 atoms
1 atom types

0.3197742673728001 19.868916121506224 xlo xhi
0.3197742673728001 19.868916121506224 ylo yhi
0.3197742673728001 19.868916121506224 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

884 1 1.3953589776394646 0.5743810538507907 0.4225196205520465 1 1 0
4855 1 19.795489174574627 1.6569919636745523 2.0879386807600433 -1 0 1
4633 1 2.0989798528498085 2.1835546893281914 1.244620426331359 1 0 1
4877 1 1.220664512019967 1.586674113164021 0.5568372304484731 1 0 1
1392 1 0.9730146625826905 2.3401465139717863 1.435356153268139 1 0 0
5714 1 19.837046345278406 0.7617660189233948 0.5678501215235323 -1 1 1
5111 1 3.8611069310747315 2.044263180620238 1.5744204415391085 1 1 0
5478 1 2.86292138386487 0.6550360439513314 0.7581518421815341 0 2 1
3386 1 2.9849048497373754 1.6071260736013524 1.0877492787337486 1 1 0
2185 1 3.2121532036655442 1.5662301950479183 19.56293256906252 1 0 -1
1737 1 3.4469266493997135 1.044827770032866 1.8184270259643747 0 0 0
6411 1 3.9271899393260896 1.100617972907383 0.7892676443709694 1 0 0
2454 1 4.262635740661976 2.0765560845752615 0.4407790199223727 0 1 0
4159 1 4.99114001873144 1.1359043701448857 0.6972260345840876 0 0 1
6123 1 4.533667637388444 0.9911322721805389 1.624011428463227 1 1 1
6331 1 5.625611413433008 0.7954957981050623 1.604089944489543 1 1 1
1427 1 5.056912516485421 1.79054618445352 1.5455939417602051 1 1 0
6457 1 6.059183322120813 1.4289191334717015 0.8320753911135079 0 1 1
909 1 6.99441718301852 1.7520150519324285 1.1538888430664564 1 0 0
697 1 6.955493785643397 1.1883743875143478 2.038946154285012 0 0 0
1716 1 7.188726919956469 0.7479521674797047 1.0750721441852704 1 1 0
521 1 5.750830029225688 19.317507762851257 1.7319432944696238 1 0 0
3789 1 8.43235054508376 2.2426843469310507 1.0094008579450517 1 0 0
2527 1 8.791768607007265 0.9696855848572982 1.3711720700983863 1 0 0
5813 1 8.055686899444225 19.807370880248293 1.644743743516089 1 -1 0
5816 1 7.867282477269631 1.3306950442099925 0.6608345069921387 0 0 1
2368 1 10.535353820987426 1.4998821294591345 1.072735620878897 0 0 0
1756 1 10.713063981917319 0.6750414211102567 1.6077177822625517 0 0 0
3328 1 11.473282850101208 1.5187283549116533 1.3669420284696459 0 0 1
5139 1 9.728484439127882 1.0622950591707725 1.8813777275545476 -1 1 1
933 1 12.693442264771276 1.1801651150587897 1.0041842466748303 0 1 0
4913 1 12.347856521416034 1.6844280767273752 2.0262485584114547 0 0 1
6226 1 11.564870785889 0.47070199366199894 1.1340189842357842 0 1 1
2380 1 13.340905799477783 0.4096679405980495 1.4927488401362088 0 0 0
2485 1 13.975536930628651 0.8401958325038169 0.6987256096331058 1 0 1
55 1 13.61993763928087 1.4600852670276583 1.7039698978842899 0 0 0
1567 1 14.451211966458075 0.607479086688032 1.6605788439946614 1 1 0
6197 1 13.411396407396783 1.545809230496196 0.3455839280130276 -1 1 1
1417 1 14.932545107447647 1.3100765579020979 1.0974329050653107 0 0 0
2126 1 15.899240059867209 0.888971439529164 0.7779121895657948 0 0 0
2282 1 15.706698636170799 1.5414138314010806 19.354373320143203 0 1 -1
5743 1 15.156504998188332 19.687458604375966 1.0293799392265979 0 0 1
671 1 16.235594298545628 19.3521726636796 1.0128646886085675 1 -1 0
4874 1 15.719981633718469 19.755633061660294 19.204862395683257 0 0 0
5801 1 17.603183573215098 1.103250014320392 0.8710298448091316 0 0 1
1226 1 17.72323971694076 2.200504022103857 0.9993876997103838 0 0 0
3754 1 18.237682426239815 0.34822268497655695 0.6621038080400103 0 0 0
2294 1 16.689440863497218 1.3374879807262396 1.3912105346721624 0 2 0
