LAMMPS data file via write_data, version 29 Aug 2024, timestep = 510000, units = metal

128 atoms
1 atom types

0.1406688732914949 11.279331126707907 xlo xhi
0.1406688732914949 11.279331126707907 ylo yhi
0.1406688732914949 11.279331126707907 zlo zhi

Masses

1 55.845

Atoms # atomic

2 1 1.5180647410199546 1.5418021320715087 1.5090856991733548 0 0 0
3 1 2.899590025703901 11.266326046745528 0.18295873266859328 0 -1 0
43 1 2.864696509347532 2.946588599236052 2.996830618289577 0 0 0
4 1 4.3236962033789075 1.5024902746786137 1.5672733216341221 0 0 0
6 1 7.103306653124966 1.442301441864046 1.5350919532300369 0 0 0
13 1 5.684304004661422 2.8464809022418605 0.18192488303841525 0 0 0
37 1 5.685479097746226 11.234713971923654 2.939049496429075 0 -1 0
45 1 5.699503112679499 2.8944864351426 2.912775451370539 0 0 0
1 1 11.201805264080694 0.17719517643951935 11.243594879094493 -1 0 -1
41 1 0.19051534125202352 2.880302365756823 2.9180317651213366 0 0 0
8 1 9.847181826880174 1.5616199748078678 1.6081839722078017 0 0 0
15 1 8.455866450110477 2.8846790463301857 0.18275772889375996 0 0 0
39 1 8.504841328683423 11.273028179975887 2.9354615025116773 0 -1 0
47 1 8.511268450941323 2.9281224591751944 2.9885540708417535 0 0 0
10 1 1.540203492304206 4.379861813987402 1.5405818239626463 0 0 0
18 1 1.458822071661713 7.105563765258185 1.530338715374968 0 0 0
49 1 11.278208016885175 5.647291114685284 2.9761373769294557 -1 0 0
51 1 2.883537458945747 5.710337256259285 2.93128965406754 0 0 0
12 1 4.298605999182659 4.188504238410018 1.5667271421628846 0 0 0
14 1 7.056641010399701 4.270768750705267 1.5508945704718093 0 0 0
20 1 4.29617006120581 7.07824186895351 1.5278210922723903 0 0 0
22 1 7.062516407286936 7.149331067935951 1.5297925000122146 0 0 0
53 1 5.7195563984981215 5.722873896719175 2.9146918877107604 0 0 0
17 1 11.265198563593476 5.6699637633739055 0.16999420222944828 -1 0 0
16 1 9.889727669372899 4.28596256555789 1.5233382681789407 0 0 0
24 1 9.910118829412376 7.0589132535269545 1.5884919845631387 0 0 0
55 1 8.50184137357543 5.745866562866751 2.909246462928199 0 0 0
35 1 2.8792334792837493 11.232004693004729 2.8926497460394898 0 -1 0
26 1 1.4608902325302253 9.84527427080236 1.38374715401974 0 0 0
27 1 2.894153966292035 8.464860868189472 11.243519944439 0 0 -1
59 1 2.9373794535863205 8.43689848129073 2.875609255390006 0 0 0
5 1 5.7325092634834185 11.226645502367958 0.15871124957073826 0 -1 0
